"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born",
"0500000US37029","Camden County, North Carolina","10447","null","*****","*****","10145","102","null","null","302","102","null","null",
"0500000US37031","Carteret County, North Carolina","68920","null","*****","*****","66631","313","null","null","2289","313","null","null",
"0500000US37033","Caswell County, North Carolina","22746","null","*****","*****","22179","123","null","null","567","123","null","null",
"0500000US37035","Catawba County, North Carolina","156729","null","*****","*****","145776","675","null","null","10953","675","null","null",
"0500000US37037","Chatham County, North Carolina","69791","null","*****","*****","63742","418","null","null","6049","418","null","null",
"0500000US37039","Cherokee County, North Carolina","27668","null","*****","*****","26950","174","null","null","718","174","null","null",
"0500000US37041","Chowan County, North Carolina","14205","null","*****","*****","13883","216","null","null","322","216","null","null",
"0500000US37043","Clay County, North Carolina","10813","null","*****","*****","10469","151","null","null","344","151","null","null",
"0500000US37045","Cleveland County, North Carolina","97159","null","*****","*****","94831","322","null","null","2328","322","null","null",
"0500000US37047","Columbus County, North Carolina","56293","null","*****","*****","54453","317","null","null","1840","317","null","null",
"0500000US37049","Craven County, North Carolina","103082","null","*****","*****","98427","400","null","null","4655","400","null","null",
"0500000US37051","Cumberland County, North Carolina","332106","null","*****","*****","310865","1119","null","null","21241","1119","null","null",
"0500000US37053","Currituck County, North Carolina","25796","null","*****","*****","25276","176","null","null","520","176","null","null",
"0500000US37055","Dare County, North Carolina","35741","null","*****","*****","34028","274","null","null","1713","274","null","null",
"0500000US37057","Davidson County, North Carolina","164664","null","*****","*****","156350","592","null","null","8314","592","null","null",
"0500000US37059","Davie County, North Carolina","41991","null","*****","*****","40023","270","null","null","1968","270","null","null",
"0500000US37061","Duplin County, North Carolina","59062","null","*****","*****","52078","462","null","null","6984","462","null","null",
"0500000US37063","Durham County, North Carolina","306457","null","*****","*****","264164","1470","null","null","42293","1470","null","null",
"0500000US37065","Edgecombe County, North Carolina","53332","null","*****","*****","52167","157","null","null","1165","157","null","null",
"0500000US37067","Forsyth County, North Carolina","371573","null","*****","*****","338962","946","null","null","32611","946","null","null",
"0500000US37069","Franklin County, North Carolina","64902","null","*****","*****","61315","493","null","null","3587","493","null","null",
"0500000US37071","Gaston County, North Carolina","216585","null","*****","*****","204586","587","null","null","11999","587","null","null",
"0500000US37073","Gates County, North Carolina","11563","null","*****","*****","11497","40","null","null","66","40","null","null",
"0500000US37075","Graham County, North Carolina","8557","null","*****","*****","8474","63","null","null","83","63","null","null",
"0500000US37077","Granville County, North Carolina","58874","null","*****","*****","56221","350","null","null","2653","350","null","null",
"0500000US37079","Greene County, North Carolina","21008","null","*****","*****","19408","130","null","null","1600","130","null","null",
"0500000US37081","Guilford County, North Carolina","523582","null","*****","*****","469638","1738","null","null","53944","1738","null","null",
"0500000US37083","Halifax County, North Carolina","51737","null","*****","*****","50716","249","null","null","1021","249","null","null",
"0500000US37085","Harnett County, North Carolina","130361","null","*****","*****","122527","544","null","null","7834","544","null","null",
"0500000US37087","Haywood County, North Carolina","60433","null","*****","*****","58894","205","null","null","1539","205","null","null",
"0500000US37089","Henderson County, North Carolina","113625","null","*****","*****","105367","625","null","null","8258","625","null","null",
"0500000US37091","Hertford County, North Carolina","24153","null","*****","*****","23355","146","null","null","798","146","null","null",
"0500000US37093","Hoke County, North Carolina","53239","null","*****","*****","50103","439","null","null","3136","439","null","null",
"0500000US37095","Hyde County, North Carolina","5393","null","*****","*****","5154","87","null","null","239","87","null","null",
"0500000US37097","Iredell County, North Carolina","172525","null","*****","*****","161609","658","null","null","10916","658","null","null",
"0500000US37099","Jackson County, North Carolina","42256","null","*****","*****","40989","221","null","null","1267","221","null","null",
"0500000US37101","Johnston County, North Carolina","191172","null","*****","*****","176492","1037","null","null","14680","1037","null","null",
"0500000US37103","Jones County, North Carolina","9695","null","*****","*****","9415","76","null","null","280","76","null","null",
"0500000US37105","Lee County, North Carolina","60125","null","*****","*****","53909","448","null","null","6216","448","null","null",
"0500000US37107","Lenoir County, North Carolina","57227","null","*****","*****","54754","252","null","null","2473","252","null","null",
"0500000US37109","Lincoln County, North Carolina","81441","null","*****","*****","77510","329","null","null","3931","329","null","null",
"0500000US37111","McDowell County, North Carolina","45109","null","*****","*****","43357","264","null","null","1752","264","null","null",
"0500000US37113","Macon County, North Carolina","34410","null","*****","*****","32639","188","null","null","1771","188","null","null",
"0500000US37115","Madison County, North Carolina","21405","null","*****","*****","20997","141","null","null","408","141","null","null",
"0500000US37117","Martin County, North Carolina","23054","null","*****","*****","22611","111","null","null","443","111","null","null",
"0500000US37119","Mecklenburg County, North Carolina","1054314","null","*****","*****","895964","2762","null","null","158350","2762","null","null",
"0500000US37121","Mitchell County, North Carolina","15040","null","*****","*****","14543","134","null","null","497","134","null","null",
"0500000US37123","Montgomery County, North Carolina","27338","null","*****","*****","24939","186","null","null","2399","186","null","null",
"0500000US37125","Moore County, North Carolina","95629","null","*****","*****","91348","430","null","null","4281","430","null","null",
"0500000US37127","Nash County, North Carolina","94003","null","*****","*****","90021","402","null","null","3982","402","null","null",
"0500000US37129","New Hanover County, North Carolina","224231","null","*****","*****","212857","749","null","null","11374","749","null","null",
"0500000US37131","Northampton County, North Carolina","20186","null","*****","*****","19861","143","null","null","325","143","null","null",
"0500000US37133","Onslow County, North Carolina","193912","null","*****","*****","186228","936","null","null","7684","936","null","null",
"0500000US37135","Orange County, North Carolina","142938","null","*****","*****","123954","832","null","null","18984","832","null","null",
"0500000US37137","Pamlico County, North Carolina","12742","null","*****","*****","12376","77","null","null","366","77","null","null",
"0500000US37139","Pasquotank County, North Carolina","39479","null","*****","*****","37930","226","null","null","1549","226","null","null",
"0500000US37141","Pender County, North Carolina","59020","null","*****","*****","56635","289","null","null","2385","289","null","null",
"0500000US37143","Perquimans County, North Carolina","13459","null","*****","*****","13181","113","null","null","278","113","null","null",
"0500000US37145","Person County, North Carolina","39305","null","*****","*****","38136","256","null","null","1169","256","null","null",
"0500000US37147","Pitt County, North Carolina","177372","null","*****","*****","169105","692","null","null","8267","692","null","null",
"0500000US37149","Polk County, North Carolina","20458","null","*****","*****","19718","161","null","null","740","161","null","null",
"0500000US37151","Randolph County, North Carolina","142958","null","*****","*****","133730","523","null","null","9228","523","null","null",
"0500000US37153","Richmond County, North Carolina","45189","null","*****","*****","43383","159","null","null","1806","159","null","null",
