"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US08061","Kiowa County, Colorado","1489","null","128","null","1480","null","129","null","9","null","8","null",
"0500000US08063","Kit Carson County, Colorado","7447","null","*****","*****","6890","null","103","null","557","null","103","null",
"0500000US08065","Lake County, Colorado","7751","null","*****","*****","7023","null","206","null","728","null","206","null",
"0500000US08067","La Plata County, Colorado","55617","null","*****","*****","54110","null","294","null","1507","null","294","null",
"0500000US08069","Larimer County, Colorado","344786","null","*****","*****","325502","null","1189","null","19284","null","1189","null",
"0500000US08071","Las Animas County, Colorado","14266","null","*****","*****","13503","null","229","null","763","null","229","null",
"0500000US08073","Lincoln County, Colorado","5585","null","*****","*****","5341","null","100","null","244","null","100","null",
"0500000US08075","Logan County, Colorado","22380","null","*****","*****","21376","null","276","null","1004","null","276","null",
"0500000US08077","Mesa County, Colorado","151218","null","*****","*****","144966","null","807","null","6252","null","807","null",
"0500000US08079","Mineral County, Colorado","824","null","112","null","813","null","111","null","11","null","13","null",
"0500000US08081","Moffat County, Colorado","13127","null","*****","*****","12220","null","194","null","907","null","194","null",
"0500000US08083","Montezuma County, Colorado","26031","null","*****","*****","25278","null","211","null","753","null","211","null",
"0500000US08085","Montrose County, Colorado","41686","null","*****","*****","38458","null","388","null","3228","null","388","null",
"0500000US08087","Morgan County, Colorado","28517","null","*****","*****","24091","null","659","null","4426","null","659","null",
"0500000US08089","Otero County, Colorado","18282","null","*****","*****","17365","null","277","null","917","null","277","null",
"0500000US08091","Ouray County, Colorado","4796","null","*****","*****","4715","null","38","null","81","null","38","null",
"0500000US08093","Park County, Colorado","17867","null","*****","*****","17441","null","199","null","426","null","199","null",
"0500000US08095","Phillips County, Colorado","4290","null","*****","*****","3687","null","166","null","603","null","167","null",
"0500000US08097","Pitkin County, Colorado","17926","null","*****","*****","15347","null","621","null","2579","null","621","null",
"0500000US08099","Prowers County, Colorado","12022","null","*****","*****","10788","null","221","null","1234","null","221","null",
"0500000US08101","Pueblo County, Colorado","165982","null","*****","*****","161073","null","562","null","4909","null","562","null",
"0500000US08103","Rio Blanco County, Colorado","6384","null","*****","*****","6195","null","99","null","189","null","99","null",
"0500000US08105","Rio Grande County, Colorado","11305","null","*****","*****","10837","null","173","null","468","null","173","null",
"0500000US08107","Routt County, Colorado","25072","null","*****","*****","23807","null","219","null","1265","null","219","null",
"0500000US08109","Saguache County, Colorado","6592","null","*****","*****","5931","null","157","null","661","null","157","null",
"0500000US08111","San Juan County, Colorado","589","null","102","null","572","null","99","null","17","null","19","null",
"0500000US08113","San Miguel County, Colorado","8049","null","*****","*****","7197","null","163","null","852","null","163","null",
"0500000US08115","Sedgwick County, Colorado","2322","null","*****","*****","2254","null","41","null","68","null","41","null",
"0500000US08117","Summit County, Colorado","30649","null","*****","*****","27152","null","681","null","3497","null","681","null",
"0500000US08119","Teller County, Colorado","24524","null","*****","*****","23722","null","203","null","802","null","203","null",
"0500000US08121","Washington County, Colorado","4868","null","*****","*****","4734","null","53","null","134","null","53","null",
"0500000US08123","Weld County, Colorado","305345","null","*****","*****","278683","null","1445","null","26662","null","1445","null",
"0500000US08125","Yuma County, Colorado","10003","null","*****","*****","8797","null","276","null","1206","null","276","null",
"0500000US09001","Fairfield County, Connecticut","943926","null","*****","*****","736087","null","3137","null","207839","null","3137","null",
"0500000US09003","Hartford County, Connecticut","893561","null","*****","*****","755909","null","3082","null","137652","null","3082","null",
"0500000US09005","Litchfield County, Connecticut","182002","null","*****","*****","167519","null","843","null","14483","null","843","null",
"0500000US09007","Middlesex County, Connecticut","163053","null","*****","*****","150335","null","821","null","12718","null","821","null",
"0500000US09009","New Haven County, Connecticut","857513","null","*****","*****","748574","null","3268","null","108939","null","3268","null",
"0500000US09011","New London County, Connecticut","267390","null","*****","*****","244225","null","973","null","23165","null","973","null",
"0500000US09013","Tolland County, Connecticut","151063","null","*****","*****","140580","null","643","null","10483","null","643","null",
"0500000US09015","Windham County, Connecticut","116566","null","*****","*****","110894","null","659","null","5672","null","659","null",
"0500000US10001","Kent County, Delaware","176699","null","*****","*****","165949","null","928","null","10750","null","928","null",
"0500000US10003","New Castle County, Delaware","556165","null","*****","*****","492069","null","2188","null","64096","null","2188","null",
"0500000US10005","Sussex County, Delaware","224384","null","*****","*****","207757","null","966","null","16627","null","966","null",
"0500000US11001","District of Columbia, District of Columbia","692683","null","*****","*****","597618","null","3020","null","95065","null","3020","null",
"0500000US12001","Alachua County, Florida","265443","null","*****","*****","237477","null","1489","null","27966","null","1489","null",
"0500000US12003","Baker County, Florida","28211","null","*****","*****","27694","null","212","null","517","null","212","null",
"0500000US12005","Bay County, Florida","182161","null","*****","*****","170876","null","1025","null","11285","null","1025","null",
"0500000US12007","Bradford County, Florida","27317","null","*****","*****","26522","null","247","null","795","null","247","null",
"0500000US12009","Brevard County, Florida","585507","null","*****","*****","535716","null","2252","null","49791","null","2252","null",
"0500000US12011","Broward County, Florida","1926205","null","*****","*****","1269368","null","6897","null","656837","null","6897","null",
"0500000US12013","Calhoun County, Florida","14362","null","*****","*****","13986","null","162","null","376","null","162","null",
"0500000US12015","Charlotte County, Florida","181067","null","*****","*****","161295","null","1103","null","19772","null","1103","null",
"0500000US12017","Citrus County, Florida","145169","null","*****","*****","137321","null","599","null","7848","null","599","null",
"0500000US12019","Clay County, Florida","211405","null","*****","*****","196848","null","1369","null","14557","null","1369","null",
"0500000US12021","Collier County, Florida","371453","null","*****","*****","277132","null","2351","null","94321","null","2351","null",
"0500000US12023","Columbia County, Florida","69968","null","*****","*****","67256","null","363","null","2712","null","363","null",
"0500000US12027","DeSoto County, Florida","36903","null","*****","*****","31258","null","559","null","5645","null","559","null",
"0500000US12029","Dixie County, Florida","16589","null","*****","*****","16128","null","143","null","461","null","143","null",
"0500000US12031","Duval County, Florida","936186","null","*****","*****","832697","null","3386","null","103489","null","3386","null",
"0500000US12033","Escambia County, Florida","313491","null","*****","*****","297533","null","1073","null","15958","null","1073","null",
"0500000US12035","Flagler County, Florida","109801","null","*****","*****","96405","null","1120","null","13396","null","1120","null",
